movieId,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,no genres listed,average_rating
5404,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
5707,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
27751,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5.0
38164,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
521,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0
1572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
2442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
4297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
4404,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
4422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
5951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6023,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
6286,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
6530,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4.0
7084,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
7115,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.2
7178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7820,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
7937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
7940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
8405,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
32179,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.0
6223,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
6263,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.5
40412,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.5
52579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
54787,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
55555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
57843,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0
60857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
60894,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
88179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
88272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
88932,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4.0
89028,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.5
89761,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
90353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
90471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
92048,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
5074,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7122,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
34164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
44889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5
48744,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
58492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
59141,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
1996,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.75
4354,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0
4622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
8580,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
27329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
53024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.75
59810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
73854,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6666666666666665
74282,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
93040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
96563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
2226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
26095,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
65350,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
70687,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5
85334,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87028,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
89386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
26472,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
1647,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.333333333333333
161127,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
176389,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
176579,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0
96964,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
101415,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
106062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
107997,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2.0
109569,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5
113604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
114494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
132888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
145935,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
148172,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0
155288,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.333333333333333
155820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1565,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
2695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
3299,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
3453,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
4053,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
4078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
4505,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
4517,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.5
2307,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0
2399,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
3127,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
3162,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
3545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8
3716,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
3731,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
3758,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.5
3922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
33312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
55167,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.5
112512,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
335,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.5
882,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
1351,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.333333333333333
1352,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0
1601,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.333333333333333
3648,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0
4434,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4.0
4942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
5113,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
5288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5
5468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
5706,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5979,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0
6021,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5.0
6654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
6656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0
6836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
6899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
7104,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.333333333333333
7304,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
7756,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0
7834,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.6666666666666665
8138,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0
8610,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
25959,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0
27692,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0
32139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
42556,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0
56837,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
71302,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
71999,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4.0
80748,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
84799,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0
87287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
92760,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0
94262,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0
152,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5
2656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0
4444,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0
4814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4
5134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
5476,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0
6889,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
8526,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333333
26585,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
26999,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
27584,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3.5
27683,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2.0
27802,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
31698,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
31804,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3.0
32456,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
32743,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0
33644,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0
40614,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
40617,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0
44020,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.5
47124,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
51927,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3.0
52950,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.5
58404,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.5
60818,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
63222,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0
64249,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
65133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
68194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
71129,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0
72601,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0
74750,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.333333333333333
77798,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0
82744,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0
84414,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0
88515,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
90603,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.333333333333333
94160,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
94985,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
95004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
95147,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
95149,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
95182,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0
95473,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
95475,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
95497,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
96007,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
96815,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.5
97643,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0
97785,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3.0
101739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
102058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
102084,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
103233,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
103449,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.0
104141,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0
104419,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0
104457,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.5
107723,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
108795,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
113278,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
134524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
137863,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
152173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
161354,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0
162598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
163056,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0
166558,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0
169982,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0
172497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
172875,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
172881,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0
172887,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
176935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
179119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
182639,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
31435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
43376,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.25
45074,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
53326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
55259,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
63808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
1003,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.333333333333333
4580,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
4632,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5
8387,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4
26764,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1.0
26765,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
46865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
47952,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0
48598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
49647,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
50003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
52279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
65685,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
72696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
88356,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
91660,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2.5
93139,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0
95796,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0
100737,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0
104074,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
104076,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
112460,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
114713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5
116887,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
122902,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0
126482,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
130686,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
131934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
142372,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
152079,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.5
158254,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
170289,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.0
2546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5
2856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
4276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
4323,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0
4355,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
1161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.333333333333333
1329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5
1662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
1770,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.5
1977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5
2071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2074,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
2303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6
2488,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6666666666666665
2632,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
3455,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
3587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
3765,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
3813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
3838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
3865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.25
3919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
4064,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0
4065,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
4191,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
4289,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4298,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.5
4390,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.5
4392,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
4408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
